T,49.197542987,20.219763824,2376.4,,,
T,49.197367925,20.217951337,2257.1,,,
T,49.197260124,20.217567602,2244.4,,,
T,49.194791657,20.216031576,2434.6,,,
T,49.194593328,20.215846812,2434.9,,,
T,49.193693427,20.212118679,2311.9,,,
T,49.193661958,20.211744213,2320.6,,,
T,49.193163738,20.208063426,2246.8,,,
T,49.193110422,20.207700914,2245.8,,,
T,49.192905774,20.205326922,2198.4,,,
T,49.192970403,20.204867852,2192.4,,,
T,49.192885133,20.205717878,2208.7,,,
T,49.192920926,20.206040505,2228.4,,,
T,49.193370762,20.209020889,2269.1,,,
T,49.193663726,20.213181697,2488.7,,,
T,49.193588328,20.213671942,2457.1,,,
T,49.195800235,20.216063565,2358.0,,,
T,49.196169551,20.216170304,2319.3,,,
T,49.197725329,20.219778132,2406.6,,,
T,49.198044181,20.221816621,2314.4,,,
T,49.197758069,20.220441209,2391.1,,,
T,49.197149562,20.216961241,2241.2,,,
T,49.196901838,20.216715088,2245.6,,,
T,49.196718529,20.216570616,2261.9,,,
T,49.193719242,20.214141369,2454.4,,,
T,49.193577706,20.213826306,2450.2,,,
T,49.193366605,20.208781619,2263.7,,,
T,49.193321977,20.208496420,2271.7,,,
T,49.192991596,20.206059368,2238.2,,,
T,49.192990521,20.205702575,2214.3,,,
T,49.193141149,20.207263631,2234.0,,,
T,49.193799869,20.211710376,2331.6,,,
T,49.194978535,20.215874170,2450.1,,,
T,49.197595514,20.218244933,2294.2,,,
T,49.197736421,20.219846294,2408.2,,,
T,49.197441566,20.217028892,2259.8,,,
T,49.194305360,20.215023269,2476.8,,,
T,49.194143882,20.214726870,2485.7,,,
T,49.194019356,20.214469677,2481.6,,,
T,49.193385387,20.208031924,2267.4,,,
T,49.193347489,20.203781113,2170.0,,,
T,49.193465025,20.203044157,2129.7,,,
T,49.193427859,20.203287621,2141.0,,,
T,49.193368679,20.207063265,2261.4,,,
T,49.193392429,20.207205839,2267.1,,,
T,49.194030809,20.210783923,2358.5,,,
T,49.194082868,20.211064049,2391.0,,,
T,49.194600140,20.214559278,2513.5,,,
T,49.195213332,20.215250641,2487.7,,,
T,49.194905777,20.214946284,2500.2,,,
T,49.194761705,20.214785837,2498.5,,,
T,49.194174906,20.212961196,2519.6,,,
T,49.194222227,20.212418742,2412.7,,,
T,49.193972838,20.208971175,2327.8,,,
T,49.193922954,20.208607797,2350.7,,,
T,49.193692058,20.205588060,2278.5,,,
T,49.193845180,20.204643543,2250.1,,,
T,49.193821828,20.207383797,2313.9,,,
T,49.194386675,20.210879931,2377.4,,,
T,49.194437885,20.211408754,2401.1,,,
T,49.195219824,20.214606136,2540.5,,,
T,49.195347140,20.214786678,2521.6,,,
T,49.197379687,20.215842276,2346.4,,,
T,49.197515391,20.215956464,2336.3,,,
T,49.197484198,20.215906307,2339.2,,,
T,49.195955590,20.215031835,2473.7,,,
T,49.194537204,20.213131309,2570.9,,,
T,49.194465404,20.210145425,2348.0,,,
T,49.194378218,20.209821911,2348.6,,,
T,49.194013381,20.208281466,2321.5,,,
T,49.194084026,20.208790310,2346.6,,,
T,49.194421408,20.210764510,2362.3,,,
T,49.194556249,20.212957193,2575.5,,,
T,49.194627984,20.213213535,2578.6,,,
T,49.195285400,20.214043819,2585.8,,,
T,49.195590269,20.214067243,2565.3,,,
T,49.195221204,20.213290471,2616.3,,,
T,49.195082544,20.210833058,2437.7,,,
T,49.194675609,20.209075423,2374.4,,,
T,49.194259345,20.207813028,2334.8,,,
T,49.194023957,20.207614206,2320.8,,,
T,49.193822702,20.207877589,2294.7,,,
T,49.193842870,20.209249380,2309.4,,,
T,49.194070559,20.211317961,2382.0,,,
T,49.194198264,20.213666001,2514.7,,,
T,49.194929167,20.214496008,2531.4,,,
T,49.195447815,20.214554768,2533.7,,,
T,49.195348417,20.214061995,2580.6,,,
T,49.195028391,20.212274452,2567.9,,,
T,49.194914517,20.209763272,2407.4,,,
T,49.194888427,20.209373476,2423.5,,,
T,49.194574209,20.206915553,2390.9,,,
T,49.195039968,20.204789163,2254.5,,,
T,49.194701733,20.205889473,2342.0,,,
T,49.194637308,20.208538810,2385.3,,,
T,49.195084251,20.210747950,2434.7,,,
T,49.195477006,20.212495881,2608.2,,,
T,49.198226313,20.210477196,2288.0,,,
T,49.198355680,20.210453751,2286.6,,,
T,49.198147694,20.210037409,2345.3,,,
T,49.196841395,20.209746633,2434.5,,,
T,49.195830930,20.208584582,2496.3,,,
T,49.196042845,20.206139465,2371.8,,,
T,49.195987099,20.205235542,2296.6,,,
T,49.195751808,20.205495690,2299.3,,,
T,49.194961796,20.207477621,2401.1,,,
T,49.195138562,20.209477688,2461.3,,,
T,49.196858770,20.210131622,2406.3,,,
T,49.198430916,20.210317582,2299.7,,,
T,49.199226580,20.210401780,2262.2,,,
T,49.199580148,20.210075203,2272.5,,,
T,49.199425308,20.209587146,2309.8,,,
T,49.198286195,20.209155040,2472.7,,,
T,49.196888593,20.208709223,2512.9,,,
T,49.196457864,20.207334791,2532.5,,,
T,49.196258367,20.206682153,2487.2,,,
T,49.195618110,20.207419529,2469.2,,,
T,49.195454290,20.208856877,2444.1,,,
T,49.195933898,20.210623448,2501.9,,,
T,49.198072827,20.210026533,2343.8,,,
T,49.198992165,20.210223313,2303.7,,,
T,49.199580704,20.209757965,2296.9,,,
T,49.199691954,20.209098716,2353.3,,,
T,49.198913021,20.208618614,2445.1,,,
T,49.197614664,20.208133669,2601.5,,,
T,49.197223942,20.206700198,2502.6,,,
T,49.196886179,20.206226523,2412.4,,,
T,49.196494078,20.206617082,2471.4,,,
T,49.195751029,20.208576429,2489.0,,,
T,49.196762124,20.209885857,2425.4,,,
T,49.198792915,20.210612029,2265.7,,,
T,49.200723634,20.211178782,2155.2,,,
T,49.203067048,20.210249931,1966.6,,,
T,49.203656116,20.209806089,1958.3,,,
T,49.203690189,20.208988330,1982.9,,,
T,49.203000923,20.208403884,2045.4,,,
T,49.200877764,20.209588252,2260.5,,,
T,49.199980124,20.209938538,2285.2,,,
T,49.199329375,20.210543220,2243.1,,,
T,49.199358223,20.211044508,2203.4,,,
T,49.197211692,20.214164906,2474.8,,,
T,49.197899279,20.215162466,2423.4,,,
T,49.202789585,20.212741293,1916.1,,,
T,49.204625241,20.213187849,1811.3,,,
T,49.205534748,20.212790767,1775.5,,,
T,49.205651251,20.212163130,1798.1,,,
T,49.204976300,20.210948371,1868.3,,,
T,49.203382676,20.210140876,1957.4,,,
T,49.200736774,20.211009573,2167.4,,,
T,49.199456576,20.211186521,2185.0,,,
T,49.196376344,20.214241626,2482.7,,,
T,49.196350641,20.214978831,2451.2,,,
T,49.197333944,20.215806552,2349.7,,,
T,49.197934617,20.216840178,2330.7,,,
T,49.198338596,20.217376664,2400.8,,,
T,49.198629117,20.217305207,2451.3,,,
T,49.202589952,20.213089192,1930.6,,,
T,49.202393110,20.211714318,1940.9,,,
T,49.200603316,20.211362877,2144.6,,,
T,49.199006197,20.210885148,2237.4,,,
T,49.195729676,20.213422125,2564.0,,,
T,49.195254054,20.213782126,2600.6,,,
T,49.195253678,20.214504397,2549.4,,,
T,49.196041786,20.215236143,2456.3,,,
T,49.197289308,20.215840230,2348.9,,,
T,49.197531425,20.216016607,2333.0,,,
T,49.198125492,20.216784883,2371.9,,,
T,49.198526529,20.216770237,2454.5,,,
T,49.202250747,20.212781270,1945.6,,,
T,49.201705346,20.211999745,2039.0,,,
T,49.200421218,20.211677772,2115.6,,,
T,49.196716879,20.214157704,2465.1,,,
T,49.196092886,20.214493885,2505.7,,,
T,49.195795678,20.214960276,2484.8,,,
T,49.196266173,20.215608965,2427.9,,,
T,49.197287343,20.216195823,2320.7,,,
T,49.197839470,20.217053698,2306.2,,,
T,49.198209620,20.217549700,2368.5,,,
T,49.198475227,20.217348722,2424.1,,,
T,49.198302185,20.216424333,2437.1,,,
T,49.198301635,20.216193727,2471.1,,,
T,49.197705206,20.215172316,2417.9,,,
T,49.196768050,20.214400221,2446.9,,,
T,49.195697371,20.214263335,2547.2,,,
T,49.195127416,20.214323780,2556.4,,,
T,49.194858993,20.214773725,2507.2,,,
T,49.195134894,20.215603714,2468.3,,,
T,49.195376311,20.215740673,2433.9,,,
T,49.197144388,20.216523598,2276.9,,,
T,49.197842375,20.218604158,2350.4,,,
T,49.198309365,20.219791606,2471.7,,,
T,49.198606183,20.219871171,2492.3,,,
T,49.198760510,20.219219093,2506.3,,,
T,49.198798770,20.218027377,2452.2,,,
T,49.198264894,20.216602683,2417.8,,,
T,49.197354072,20.215651238,2358.7,,,
T,49.196142293,20.215643411,2425.7,,,
T,49.195273186,20.216029512,2424.8,,,
T,49.195037698,20.216498052,2364.3,,,
T,49.195499639,20.217006829,2214.3,,,
T,49.196274206,20.217759302,2154.0,,,
T,49.196831243,20.218850119,2247.3,,,
T,49.197389135,20.219419698,2357.6,,,
T,49.197865923,20.219361568,2406.0,,,
T,49.198217376,20.218863037,2419.5,,,
T,49.198416608,20.217544037,2406.8,,,
T,49.197965192,20.216301194,2375.2,,,
T,49.197024205,20.215197376,2396.4,,,
T,49.195500786,20.215006248,2485.0,,,
T,49.194586329,20.215076711,2478.9,,,
T,49.194163272,20.215428231,2453.9,,,
T,49.194231144,20.216281848,2365.9,,,
T,49.195470164,20.217030834,2212.0,,,
T,49.196691350,20.218340663,2213.5,,,
T,49.197434753,20.219923630,2339.6,,,
T,49.197994534,20.220336883,2429.1,,,
T,49.198384594,20.220115596,2476.9,,,
T,49.198568980,20.218980818,2470.8,,,
T,49.198614741,20.217238965,2453.4,,,
T,49.197960823,20.216015986,2400.3,,,
T,49.196812583,20.215078779,2410.5,,,
T,49.195309966,20.215240870,2483.2,,,
T,49.194557477,20.215668859,2440.7,,,
T,49.194391877,20.216354731,2374.9,,,
T,49.195145834,20.217094744,2215.3,,,
T,49.196322743,20.218254479,2156.3,,,
T,49.197117348,20.219863166,2267.5,,,
T,49.197944238,20.221211520,2372.9,,,
T,49.198679519,20.221782076,2385.6,,,
T,49.199318184,20.221595506,2433.8,,,
T,49.199657565,20.221184116,2455.4,,,
T,49.199665234,20.220722471,2483.5,,,
T,49.199540453,20.220210612,2515.3,,,
T,49.198814172,20.219561191,2506.3,,,
T,49.198317425,20.218477960,2404.6,,,
T,49.197873626,20.218269845,2333.4,,,
T,49.197524139,20.218454887,2299.2,,,
T,49.197250727,20.218984334,2309.5,,,
T,49.197277344,20.219738813,2309.8,,,
T,49.197618812,20.220775847,2364.0,,,
T,49.198386894,20.221855412,2356.1,,,
T,49.199287340,20.221619090,2432.8,,,
T,49.200611550,20.219678225,2452.8,,,
T,49.206212762,20.212412547,1793.6,,,
T,49.203784929,20.209691914,1956.3,,,
T,49.203371061,20.209542950,1983.2,,,
T,49.197397202,20.209754669,2418.0,,,
T,49.196763981,20.210015332,2415.6,,,
T,49.194457923,20.210070607,2350.0,,,
T,49.193884174,20.211234281,2373.7,,,
T,49.193573780,20.213608942,2458.8,,,
T,49.194956490,20.214761591,2515.9,,,
T,49.196980319,20.214514810,2436.9,,,
T,49.201061626,20.210147914,2212.9,,,
T,49.201135358,20.209997289,2217.4,,,
T,49.200419359,20.207226248,2383.7,,,
T,49.200057572,20.207191059,2405.9,,,
T,49.197710850,20.202654731,2344.0,,,
T,49.197535563,20.202198172,2322.0,,,
T,49.195820620,20.200159198,2183.6,,,
T,49.194312964,20.202218298,2104.4,,,
T,49.193470128,20.210120032,2237.4,,,
T,49.193504059,20.210583323,2278.5,,,
T,49.195159477,20.214224004,2566.1,,,
T,49.198937361,20.209735080,2372.6,,,
T,49.198868821,20.209498592,2398.1,,,
T,49.198252812,20.206359362,2557.8,,,
T,49.198304191,20.205942611,2519.7,,,
T,49.197914203,20.200936512,2363.2,,,
T,49.197752980,20.200562319,2368.3,,,
T,49.196874470,20.196306461,2162.5,,,
T,49.196608771,20.196017001,2141.3,,,
T,49.196436509,20.195903321,2123.1,,,
T,49.196390167,20.195854824,2118.2,,,
T,49.194842281,20.196902369,2024.9,,,
T,49.194661270,20.197392054,2031.0,,,
T,49.194490833,20.197884075,2044.9,,,
T,49.194056885,20.202514569,2116.5,,,
T,49.193875323,20.203408472,2158.0,,,
T,49.193630777,20.204417711,2238.8,,,
T,49.193561292,20.204884416,2246.2,,,
T,49.194460333,20.209910169,2355.4,,,
T,49.194605350,20.210267565,2356.0,,,
T,49.197266168,20.209677393,2434.6,,,
T,49.197832373,20.208077048,2591.7,,,
T,49.198597500,20.203377742,2444.6,,,
T,49.197668781,20.199807961,2333.8,,,
T,49.197564816,20.199426739,2302.7,,,
T,49.196313491,20.198312045,2152.7,,,
T,49.194558653,20.201498795,2099.1,,,
T,49.194429475,20.201906977,2099.1,,,
T,49.193145995,20.209129773,2254.2,,,
T,49.193186652,20.209491359,2255.4,,,
T,49.194221327,20.215021581,2473.0,,,
T,49.196676020,20.215051273,2422.6,,,
T,49.200218042,20.210917535,2188.7,,,
T,49.200175099,20.210641151,2220.5,,,
T,49.199972703,20.207198981,2411.6,,,
T,49.199172927,20.202487081,2425.2,,,
T,49.198233353,20.196620656,2207.3,,,
T,49.198053755,20.196333058,2205.2,,,
T,49.196599263,20.193811216,2107.9,,,
T,49.196413828,20.193739391,2092.3,,,
T,49.195250806,20.193521171,2065.0,,,
T,49.196398416,20.193373062,2090.8,,,
T,49.197415339,20.193374915,2141.4,,,
T,49.198058737,20.193327658,2158.0,,,
T,49.198305546,20.193538392,2171.9,,,
T,49.198252671,20.193600805,2171.0,,,
T,49.198451409,20.194829854,2200.6,,,
T,49.198517253,20.195237483,2201.6,,,
T,49.198744567,20.197719540,2246.7,,,
T,49.198489763,20.201255043,2431.4,,,
T,49.198514296,20.201409605,2435.4,,,
T,49.198827768,20.203956665,2502.6,,,
T,49.199311040,20.205448948,2447.6,,,
T,49.201787330,20.203507968,2155.4,,,
T,49.202182939,20.203727817,2140.0,,,
T,49.202720992,20.204434494,2117.9,,,
T,49.202759829,20.204485110,2114.8,,,
T,49.203293443,20.205298376,2064.5,,,
T,49.203880461,20.206352457,2049.3,,,
T,49.204552559,20.207524108,1990.3,,,
T,49.205112209,20.208367285,1980.1,,,
T,49.205502635,20.209096555,1953.5,,,
T,49.205862309,20.209686474,1937.6,,,
T,49.206361395,20.210525724,1905.7,,,
T,49.206954018,20.211017886,1866.0,,,
T,49.207907649,20.211587976,1765.5,,,
T,49.208842015,20.212216993,1697.0,,,
T,49.209284849,20.213169232,1664.5,,,
T,49.209393317,20.213364336,1661.7,,,
T,49.209712209,20.214050350,1639.2,,,
T,49.210008754,20.214570968,1616.0,,,
T,49.210416894,20.215383946,1607.6,,,
T,49.210358894,20.215520622,1602.0,,,
T,49.209947724,20.215827270,1580.2,,,
T,49.208209165,20.216562897,1571.2,,,
T,49.200021005,20.221898932,2413.5,,,
T,49.198979078,20.222156874,2414.4,,,
T,49.198153666,20.222635186,2348.1,,,
T,49.197837751,20.222801824,2306.2,,,
T,49.197553389,20.223019167,2275.3,,,
T,49.197312707,20.223277709,2241.8,,,
T,49.197135693,20.223561723,2210.3,,,
T,49.196871851,20.223762935,2189.6,,,
T,49.196568355,20.223845986,2166.5,,,
T,49.196267841,20.223704793,2139.6,,,
T,49.195726372,20.223526493,2102.2,,,
T,49.195122202,20.223398435,2041.6,,,
T,49.194641873,20.223250987,1993.6,,,
T,49.194608299,20.223277288,1990.7,,,
T,49.194919572,20.223033076,2001.6,,,
T,49.195520295,20.222560292,2043.3,,,
T,49.196164230,20.222056143,2095.9,,,
T,49.196648022,20.221833499,2144.7,,,
T,49.197094474,20.221715654,2226.7,,,
T,49.197374531,20.221650684,2262.7,,,
T,49.197593711,20.221709092,2267.2,,,
T,49.197717870,20.221613105,2286.3,,,
T,49.197403906,20.221475545,2293.1,,,
T,49.196636292,20.221462495,2137.5,,,
T,49.195626195,20.221336255,1995.8,,,
T,49.194695549,20.221621917,1946.0,,,
T,49.193680605,20.222365708,1913.1,,,
T,49.193046905,20.222881120,1903.2,,,
T,49.192781491,20.223393672,1899.8,,,
T,49.193232932,20.223099644,1904.7,,,
T,49.193732732,20.222699080,1916.3,,,
T,49.194321482,20.222150386,1935.7,,,
T,49.194776655,20.221784030,1950.5,,,
T,49.194879806,20.221550478,1954.2,,,
T,49.194749579,20.221202811,1953.2,,,
T,49.194006686,20.219931411,1960.7,,,
T,49.193829599,20.219784156,1961.6,,,
T,49.192542627,20.218871482,2064.4,,,
T,49.192282507,20.218521754,2093.9,,,
T,49.192216968,20.218435609,2096.2,,,
T,49.191041492,20.216766776,2175.2,,,
T,49.190981600,20.216679737,2183.7,,,
T,49.190203923,20.214855411,2235.4,,,
T,49.190086807,20.214444009,2237.1,,,
T,49.190289024,20.211755289,2158.2,,,
T,49.190391267,20.211188893,2094.5,,,
T,49.190293718,20.208366541,2003.4,,,
T,49.190253648,20.207999688,1995.6,,,
T,49.189897107,20.206179147,1968.9,,,
T,49.189720832,20.204572550,1959.1,,,
T,49.189618457,20.203569496,1933.5,,,
T,49.189525702,20.203257333,1932.1,,,
T,49.189441961,20.202928521,1938.6,,,
T,49.189277779,20.202263347,1932.7,,,
T,49.189075520,20.201302268,1920.1,,,
T,49.188897142,20.200585859,1915.9,,,
T,49.188803080,20.199715470,1943.3,,,
T,49.188803928,20.199542606,1948.9,,,
T,49.188916598,20.199163221,1956.7,,,
T,49.189050577,20.198741090,1951.6,,,
T,49.189210626,20.198640823,1959.6,,,
T,49.189170101,20.199307937,1966.7,,,
T,49.189217316,20.201238911,1932.8,,,
T,49.189261082,20.203775097,1901.3,,,
T,49.189294292,20.204166772,1914.0,,,
T,49.189507205,20.207721900,1930.9,,,
T,49.189514478,20.211001948,2037.1,,,
T,49.189303514,20.214011089,2168.5,,,
T,49.189631698,20.215591052,2191.0,,,
T,49.189780480,20.216195813,2206.9,,,
T,49.189937123,20.216484954,2202.0,,,
T,49.190318289,20.216847481,2192.9,,,
T,49.190738001,20.217458480,2173.4,,,
T,49.191163610,20.217933969,2116.0,,,
T,49.191632668,20.218597641,2084.8,,,
T,49.192151684,20.219073089,2052.8,,,
T,49.192517977,20.219249032,2029.6,,,
T,49.192687585,20.219386591,2012.3,,,
T,49.193070507,20.219702074,1986.6,,,
T,49.193726877,20.220387784,1941.8,,,
T,49.194150287,20.221234307,1936.9,,,
T,49.194300458,20.221865834,1931.8,,,
T,49.194301741,20.222391241,1936.7,,,
T,49.194200587,20.223074133,1946.7,,,
T,49.194189940,20.223381585,1957.3,,,
T,49.194159970,20.223031339,1943.8,,,
T,49.193745781,20.221340724,1927.0,,,
T,49.192693440,20.219807651,1983.7,,,
T,49.192396290,20.219565209,2008.0,,,
T,49.190848820,20.217286616,2172.8,,,
T,49.189860554,20.214942508,2203.8,,,
T,49.189725837,20.211669878,2096.5,,,
T,49.189758000,20.208585378,1956.3,,,
T,49.189460885,20.207129595,1934.2,,,
T,49.189311111,20.206410311,1919.0,,,
T,49.189223145,20.205862747,1933.0,,,
T,49.189406061,20.206477718,1926.4,,,
T,49.189956206,20.209206310,1947.9,,,
T,49.189545272,20.214697199,2185.2,,,
T,49.189655364,20.215344192,2186.5,,,
T,49.190685323,20.218445710,2144.1,,,
T,49.191727420,20.220001937,2005.6,,,
T,49.192108575,20.220164270,1983.8,,,
T,49.191998288,20.219836481,2011.8,,,
T,49.191656333,20.219156245,2052.4,,,
T,49.191630028,20.218966197,2062.7,,,
T,49.191280455,20.217468442,2141.8,,,
T,49.191220787,20.217239750,2154.1,,,
T,49.190539566,20.215067125,2258.8,,,
T,49.190846726,20.211503328,2130.6,,,
T,49.190915182,20.211084528,2089.1,,,
T,49.190758417,20.207901181,2053.2,,,
T,49.190790386,20.205159384,2034.8,,,
T,49.190741596,20.204868889,2033.8,,,
T,49.190872200,20.202580896,2009.4,,,
T,49.190962360,20.201118051,2039.7,,,
T,49.191206292,20.200371238,2034.7,,,
T,49.191545000,20.199674011,2011.6,,,
T,49.192048087,20.198882184,2014.1,,,
T,49.192593820,20.197965351,2015.0,,,
T,49.193034800,20.197260603,2019.2,,,
T,49.193609913,20.196525673,2025.9,,,
T,49.193103991,20.196986593,2021.1,,,
T,49.191893459,20.198359666,2011.9,,,
T,49.190801110,20.199721031,2014.2,,,
T,49.190413881,20.200440940,2000.9,,,
T,49.190653920,20.200596339,2011.8,,,
T,49.191160534,20.200427427,2035.8,,,
T,49.192137865,20.199665653,2018.6,,,
T,49.192195795,20.199687521,2019.5,,,
T,49.193215584,20.198928073,2028.0,,,
T,49.193633007,20.198431212,2031.9,,,
T,49.193947588,20.197963069,2034.3,,,
T,49.193444400,20.198105985,2024.9,,,
T,49.192629070,20.198629768,2019.4,,,
T,49.192449928,20.198844892,2018.2,,,
T,49.191113197,20.199850773,2017.6,,,
T,49.190183576,20.200538096,1998.3,,,
T,49.189731876,20.200963422,1976.2,,,
T,49.189646451,20.201214164,1967.0,,,
T,49.190012866,20.200991016,1990.7,,,
T,49.190692595,20.200551154,2012.8,,,
T,49.191861029,20.199114037,2013.5,,,
T,49.192285465,20.198161455,2013.1,,,
T,49.192245245,20.198208322,2013.0,,,
T,49.191461827,20.198907190,2011.0,,,
T,49.190546640,20.200031269,2005.2,,,
T,49.189831675,20.201026004,1980.2,,,
T,49.189484121,20.202301638,1947.9,,,
T,49.189533222,20.203411135,1928.3,,,
T,49.189862942,20.204770406,1960.8,,,
T,49.190305897,20.205151248,2012.0,,,
T,49.190941239,20.205088162,2042.6,,,
T,49.191873431,20.204018868,2078.9,,,
T,49.192260329,20.202776408,2061.5,,,
T,49.192211244,20.201682612,2053.3,,,
T,49.191760332,20.201151986,2049.7,,,
T,49.191094436,20.201054794,2043.0,,,
T,49.190330391,20.201657471,1994.2,,,
T,49.189674977,20.202776259,1955.3,,,
T,49.189371991,20.204854783,1907.9,,,
T,49.189622716,20.206823355,1945.1,,,
T,49.190229961,20.208179198,1995.5,,,
T,49.190878970,20.208677034,2045.7,,,
T,49.191481768,20.208076049,2107.5,,,
T,49.192157603,20.205796734,2175.2,,,
T,49.192246083,20.205534633,2170.4,,,
T,49.192860738,20.202531234,2079.3,,,
T,49.192544480,20.199819126,2026.1,,,
T,49.191812227,20.199175662,2013.1,,,
T,49.191610236,20.199162594,2011.0,,,
T,49.190336393,20.200189743,1999.0,,,
T,49.189781494,20.202250379,1965.2,,,
T,49.189562907,20.204307732,1945.4,,,
T,49.189587206,20.206464569,1941.0,,,
T,49.190029183,20.207809182,1976.4,,,
T,49.190668745,20.208056874,2046.6,,,
T,49.191437330,20.206771440,2130.2,,,
T,49.192032872,20.204473719,2097.9,,,
T,49.192075340,20.202277269,2056.7,,,
T,49.191458010,20.201508229,2056.2,,,
T,49.190635519,20.201913350,2010.8,,,
T,49.189910582,20.202955592,1965.1,,,
T,49.189666652,20.204455751,1960.1,,,
T,49.189595997,20.204790890,1932.1,,,
T,49.189811662,20.206655368,1960.0,,,
T,49.190350537,20.207760797,2004.8,,,
T,49.191017076,20.207842761,2081.5,,,
T,49.191609815,20.207044530,2158.1,,,
T,49.192107502,20.205128828,2122.7,,,
T,49.192229082,20.202994756,2067.3,,,
T,49.191511166,20.202478069,2047.8,,,
T,49.190712756,20.202836138,1998.3,,,
T,49.190122482,20.203560137,1972.8,,,
T,49.189886703,20.204658654,1968.7,,,
T,49.189896277,20.205598978,1983.4,,,
T,49.190259394,20.205718859,2002.1,,,
T,49.190755786,20.205195279,2033.4,,,
T,49.191206808,20.203598761,2041.3,,,
T,49.191120423,20.202483475,2027.0,,,
T,49.190690387,20.202105961,2010.0,,,
T,49.190122002,20.202557328,1976.8,,,
T,49.189689421,20.203419930,1942.1,,,
T,49.189373893,20.205878628,1941.5,,,
T,49.189745583,20.207351958,1953.1,,,
T,49.190071566,20.207618321,1979.7,,,
T,49.190428689,20.207066278,2015.5,,,
T,49.190792319,20.205412607,2035.8,,,
T,49.190747829,20.204176629,2038.9,,,
T,49.190502340,20.203917467,2009.2,,,
T,49.190060325,20.204380704,1997.8,,,
T,49.189754804,20.205402202,1982.3,,,
T,49.190104765,20.204679423,1993.8,,,
T,49.190229065,20.203777919,1984.3,,,
T,49.190142306,20.204637945,2001.3,,,
T,49.190195608,20.205873983,1993.8,,,
T,49.190358430,20.206724876,2014.1,,,
T,49.190521051,20.206724873,2028.4,,,
T,49.190647375,20.206511068,2033.4,,,
T,49.190563018,20.207504682,2026.0,,,
T,49.190605497,20.210273802,2019.5,,,
T,49.190090359,20.214588707,2234.4,,,
T,49.191010142,20.217003629,2164.4,,,
T,49.191574688,20.217427588,2157.7,,,
T,49.191743854,20.216925180,2206.0,,,
T,49.191740954,20.216858051,2213.2,,,
T,49.191320864,20.215384791,2269.3,,,
T,49.191186484,20.212112728,2227.5,,,
T,49.191248761,20.211610895,2165.1,,,
T,49.190771744,20.207969906,2056.2,,,
T,49.190237390,20.205570948,2005.1,,,
T,49.189973194,20.205257135,1996.3,,,
T,49.189882692,20.205784794,1975.6,,,
T,49.190377915,20.207897500,2009.4,,,
T,49.190876932,20.211207938,2098.3,,,
T,49.190820742,20.211707914,2159.5,,,
T,49.191691988,20.216133052,2244.7,,,
T,49.191995879,20.216580198,2252.1,,,
T,49.194658870,20.218720980,2019.0,,,
T,49.194905445,20.218961946,2018.6,,,
T,49.195711129,20.220357785,2013.1,,,
T,49.195817803,20.220196636,2020.2,,,
T,49.195159798,20.218227917,2056.8,,,
T,49.194968939,20.218096495,2059.1,,,
T,49.192792900,20.216190419,2332.9,,,
T,49.192568251,20.215812337,2326.7,,,
T,49.192021415,20.211681105,2180.8,,,
T,49.191928495,20.210778972,2153.0,,,
T,49.191952080,20.210917161,2160.8,,,
T,49.191962488,20.213874451,2372.2,,,
T,49.193247839,20.215887166,2357.8,,,
T,49.194068189,20.216486707,2325.4,,,
T,49.194137120,20.216289659,2355.7,,,
T,49.193661097,20.215187724,2430.6,,,
T,49.193563138,20.214980619,2425.6,,,
T,49.193316474,20.211710690,2292.7,,,
T,49.193121275,20.210098332,2218.0,,,
T,49.193383944,20.212310496,2292.3,,,
T,49.193848866,20.214684477,2467.5,,,
T,49.193977414,20.214865447,2470.2,,,
T,49.194445834,20.215193238,2469.7,,,
T,49.194473757,20.215026647,2482.7,,,
T,49.194065191,20.214140767,2484.7,,,
T,49.193872580,20.212474665,2370.1,,,
T,49.193633251,20.211447766,2336.7,,,
T,49.193612098,20.212881035,2462.0,,,
T,49.194165365,20.214345718,2500.9,,,
T,49.194678311,20.214567627,2511.5,,,
T,49.194740264,20.214227424,2541.4,,,
T,49.194470938,20.212706415,2545.3,,,
T,49.194483182,20.212195367,2398.1,,,
T,49.194159488,20.209691257,2323.5,,,
T,49.193712865,20.208795383,2307.6,,,
T,49.193928667,20.209964500,2294.6,,,
T,49.193950817,20.210105508,2292.5,,,
T,49.194360260,20.212465641,2458.9,,,
T,49.194726404,20.213366887,2576.2,,,
T,49.194864024,20.213235629,2601.6,,,
T,49.195809511,20.212126082,2580.0,,,
T,49.196033050,20.210071797,2516.2,,,
T,49.195998131,20.209639805,2528.2,,,
T,49.196592495,20.205384024,2356.1,,,
T,49.196674612,20.204914992,2347.9,,,
T,49.196499502,20.202143556,2219.0,,,
T,49.196468456,20.204834770,2311.1,,,
T,49.196368692,20.205418823,2329.1,,,
T,49.196676576,20.209435376,2458.4,,,
T,49.199636566,20.209388646,2326.6,,,
T,49.200736554,20.208988693,2301.1,,,
T,49.201078896,20.208409864,2292.2,,,
T,49.200502964,20.208148177,2350.6,,,
T,49.199581857,20.208413849,2405.5,,,
T,49.198928982,20.209214607,2414.2,,,
T,49.199579732,20.210313299,2251.3,,,
T,49.201746726,20.211389955,2077.3,,,
T,49.202378910,20.211218641,1969.9,,,
T,49.204675783,20.213233884,1807.1,,,
T,49.207096611,20.213767307,1623.6,,,
